datetime,number
2023-07-12 02:32:00,1
2023-07-12 02:35:00,9
2023-07-12 02:38:00,9
2023-07-12 02:41:00,1
2023-07-12 02:44:00,4
2023-07-12 02:47:00,1
2023-07-12 02:50:00,0
2023-07-12 02:53:00,7
2023-07-12 02:56:00,4
2023-07-12 02:59:00,9
2023-07-12 03:02:00,4
2023-07-12 03:05:00,8
2023-07-12 03:08:00,8
2023-07-12 03:11:00,9
2023-07-12 03:14:00,7
2023-07-12 03:17:00,7
2023-07-12 03:20:00,1
2023-07-12 03:23:00,4
2023-07-12 03:26:00,1
2023-07-12 03:29:00,6
2023-07-12 03:32:00,9
2023-07-12 03:35:00,9
2023-07-12 03:38:00,9
2023-07-12 03:41:00,6
2023-07-12 03:44:00,0
2023-07-12 03:47:00,2
2023-07-12 03:50:00,7
2023-07-12 03:53:00,3
2023-07-12 03:56:00,8
2023-07-12 03:59:00,9
2023-07-12 04:02:00,8
2023-07-12 04:05:00,7
2023-07-12 04:08:00,1
2023-07-12 04:11:00,4
2023-07-12 04:14:00,7
2023-07-12 04:17:00,8
2023-07-12 04:20:00,6
2023-07-12 04:23:00,9
2023-07-12 04:26:00,1
2023-07-12 04:29:00,4
2023-07-12 04:32:00,6
2023-07-12 04:35:00,9
2023-07-12 04:38:00,2
2023-07-12 04:41:00,2
2023-07-12 04:44:00,6
2023-07-12 04:47:00,5
2023-07-12 04:50:00,4
2023-07-12 04:53:00,6
2023-07-12 04:56:00,0
2023-07-12 04:59:00,9
2023-07-12 05:02:00,0
2023-07-12 05:05:00,2
2023-07-12 05:08:00,1
2023-07-12 05:11:00,7
2023-07-12 05:14:00,8
2023-07-12 05:17:00,6
2023-07-12 05:20:00,4
2023-07-12 05:23:00,3
2023-07-12 05:26:00,8
2023-07-12 05:29:00,4
2023-07-12 05:32:00,7
2023-07-12 05:35:00,6
2023-07-12 05:38:00,3
2023-07-12 05:41:00,9
2023-07-12 05:44:00,9
2023-07-12 05:47:00,8
2023-07-12 05:50:00,4
2023-07-12 05:53:00,4
2023-07-12 05:56:00,1
2023-07-12 05:59:00,8
2023-07-12 06:02:00,2
2023-07-12 06:05:00,7
2023-07-12 06:08:00,9
2023-07-12 06:11:00,0
2023-07-12 06:14:00,9
2023-07-12 06:17:00,2
2023-07-12 06:20:00,5
2023-07-12 06:23:00,6
2023-07-12 06:26:00,3
2023-07-12 06:29:00,6
2023-07-12 06:32:00,6
2023-07-12 06:35:00,4
2023-07-12 06:38:00,6
2023-07-12 06:41:00,9
2023-07-12 06:44:00,9
2023-07-12 06:47:00,9
2023-07-12 06:50:00,8
2023-07-12 06:53:00,0
2023-07-12 06:56:00,2
2023-07-12 06:59:00,2
2023-07-12 07:02:00,7
2023-07-12 07:05:00,4
2023-07-12 07:08:00,3
2023-07-12 07:11:00,1
2023-07-12 07:14:00,1
2023-07-12 07:17:00,2
2023-07-12 07:20:00,6
2023-07-12 07:23:00,4
2023-07-12 07:26:00,1
2023-07-12 07:29:00,4
2023-07-12 07:32:00,1
2023-07-12 07:35:00,7
2023-07-12 07:38:00,8
2023-07-12 07:41:00,2
2023-07-12 07:44:00,8
2023-07-12 07:47:00,2
2023-07-12 07:50:00,0
2023-07-12 07:53:00,8
2023-07-12 07:56:00,6
2023-07-12 07:59:00,9
2023-07-12 08:02:00,3
2023-07-12 08:05:00,2
2023-07-12 08:08:00,9
2023-07-12 08:11:00,2
2023-07-12 08:14:00,1
2023-07-12 08:17:00,2
2023-07-12 08:20:00,8
2023-07-12 08:23:00,6
2023-07-12 08:26:00,8
2023-07-12 08:29:00,7
2023-07-12 08:32:00,0
2023-07-12 08:35:00,4
2023-07-12 08:38:00,9
2023-07-12 08:41:00,1
2023-07-12 08:44:00,1
2023-07-12 08:47:00,8
2023-07-12 08:50:00,3
2023-07-12 08:53:00,2
2023-07-12 08:56:00,2
2023-07-12 08:59:00,3
2023-07-12 09:02:00,4
2023-07-12 09:05:00,2
2023-07-12 09:08:00,4
2023-07-12 09:11:00,4
2023-07-12 09:14:00,7
2023-07-12 09:17:00,0
2023-07-12 09:50:00,8
2023-07-12 09:53:00,7
2023-07-12 09:56:00,6
2023-07-12 09:59:00,6
2023-07-12 10:02:00,7
2023-07-12 10:05:00,7
2023-07-12 10:08:00,9
2023-07-12 10:11:00,7
2023-07-12 10:14:00,3
2023-07-12 10:17:00,1
2023-07-12 10:20:00,1
2023-07-12 10:23:00,8
2023-07-12 10:26:00,6
2023-07-12 10:29:00,9
2023-07-12 10:32:00,1
2023-07-12 10:35:00,9
2023-07-12 10:38:00,4
2023-07-12 10:41:00,2
2023-07-12 10:44:00,9
2023-07-12 10:47:00,7
2023-07-12 10:50:00,5
2023-07-12 10:53:00,9
2023-07-12 10:56:00,6
2023-07-12 10:59:00,2
2023-07-12 11:02:00,1
2023-07-12 11:05:00,1
2023-07-12 11:08:00,1
2023-07-12 11:11:00,1
2023-07-12 11:14:00,4
2023-07-12 11:17:00,6
2023-07-12 11:20:00,3
2023-07-12 11:23:00,3
2023-07-12 11:26:00,1
2023-07-12 11:29:00,8
2023-07-12 11:32:00,6
2023-07-12 11:35:00,1
2023-07-12 11:38:00,2
2023-07-12 11:41:00,9
2023-07-12 11:44:00,5
2023-07-12 11:47:00,4
2023-07-12 11:50:00,7
2023-07-12 11:53:00,2
2023-07-12 11:56:00,6
2023-07-12 11:59:00,0
2023-07-12 12:02:00,1
2023-07-12 12:05:00,2
2023-07-12 12:08:00,9
2023-07-12 12:11:00,1
2023-07-12 12:14:00,9
2023-07-12 12:17:00,9
2023-07-12 12:20:00,4
2023-07-12 12:23:00,9
2023-07-12 12:26:00,0
2023-07-12 12:29:00,7
2023-07-12 12:32:00,6
2023-07-12 12:35:00,7
2023-07-12 12:38:00,8
2023-07-12 12:41:00,4
2023-07-12 12:44:00,9
2023-07-12 12:47:00,7
2023-07-12 12:50:00,8
2023-07-12 12:53:00,7
2023-07-12 12:56:00,6
2023-07-12 12:59:00,4
2023-07-12 13:02:00,8
2023-07-12 13:05:00,7
2023-07-12 13:08:00,8
2023-07-12 13:11:00,6
2023-07-12 13:14:00,0
2023-07-12 13:17:00,5
2023-07-12 13:20:00,9
2023-07-12 13:23:00,9
2023-07-12 13:26:00,9
2023-07-12 13:29:00,8
2023-07-12 13:32:00,3
2023-07-12 13:35:00,2
2023-07-12 13:38:00,2
2023-07-12 13:41:00,5
2023-07-12 13:44:00,6
2023-07-12 13:47:00,3
2023-07-12 13:50:00,9
2023-07-12 13:53:00,7
2023-07-12 13:56:00,6
2023-07-12 13:59:00,4
2023-07-12 14:02:00,3
2023-07-12 14:05:00,6
2023-07-12 14:08:00,9
2023-07-12 14:11:00,4
2023-07-12 14:14:00,3
2023-07-12 14:17:00,1
2023-07-12 14:50:00,3
2023-07-12 14:53:00,7
2023-07-12 14:56:00,1
2023-07-12 14:59:00,7
2023-07-12 15:02:00,9
2023-07-12 15:05:00,7
2023-07-12 15:08:00,6
2023-07-12 15:11:00,3
2023-07-12 15:14:00,1
2023-07-12 15:17:00,9
2023-07-12 15:20:00,0
2023-07-12 15:23:00,3
2023-07-12 15:26:00,1
2023-07-12 15:29:00,1
2023-07-12 15:32:00,8
2023-07-12 15:35:00,7
2023-07-12 15:38:00,0
2023-07-12 15:41:00,6
2023-07-12 15:44:00,9
2023-07-12 15:47:00,2
2023-07-12 16:20:00,2
2023-07-12 16:23:00,8
2023-07-12 16:26:00,4
2023-07-12 16:29:00,9
2023-07-12 16:32:00,1
2023-07-12 16:35:00,7
2023-07-12 16:38:00,9
2023-07-12 16:41:00,7
2023-07-12 16:44:00,0
2023-07-12 16:47:00,5
2023-07-12 16:50:00,0
2023-07-12 16:53:00,4
2023-07-12 16:56:00,3
2023-07-12 16:59:00,8
2023-07-12 17:02:00,3
2023-07-12 17:05:00,8
2023-07-12 17:08:00,3
2023-07-12 17:11:00,3
2023-07-12 17:14:00,4
2023-07-12 17:17:00,3
2023-07-12 17:20:00,9
2023-07-12 17:23:00,0
2023-07-12 17:26:00,9
2023-07-12 17:29:00,7
2023-07-12 17:32:00,2
2023-07-12 17:35:00,7
2023-07-12 17:38:00,1
2023-07-12 17:41:00,7
2023-07-12 17:44:00,3
2023-07-12 17:47:00,8
2023-07-12 17:50:00,7
2023-07-12 17:53:00,7
2023-07-12 17:56:00,2
2023-07-12 17:59:00,9
2023-07-12 18:02:00,1
2023-07-12 18:05:00,9
2023-07-12 18:08:00,9
2023-07-12 18:11:00,4
2023-07-12 18:14:00,1
2023-07-12 18:17:00,3
2023-07-12 18:20:00,3
2023-07-12 18:23:00,1
2023-07-12 18:26:00,1
2023-07-12 18:29:00,1
2023-07-12 18:32:00,3
2023-07-12 18:35:00,3
2023-07-12 18:38:00,1
2023-07-12 18:41:00,0
2023-07-12 18:44:00,1
2023-07-12 18:47:00,4
2023-07-12 18:50:00,8
2023-07-12 18:53:00,4
2023-07-12 18:56:00,9
2023-07-12 18:59:00,7
2023-07-12 19:02:00,1
2023-07-12 19:05:00,4
2023-07-12 19:08:00,7
2023-07-12 19:11:00,8
2023-07-12 19:14:00,5
2023-07-12 19:17:00,1
2023-07-12 20:20:00,6
2023-07-12 20:23:00,3
2023-07-12 20:26:00,4
2023-07-12 20:29:00,3
2023-07-12 20:32:00,4
2023-07-12 20:35:00,7
2023-07-12 20:38:00,5
2023-07-12 20:41:00,6
2023-07-12 20:44:00,1
2023-07-12 20:47:00,4
2023-07-12 21:20:00,4
2023-07-12 21:23:00,1
2023-07-12 21:26:00,7
2023-07-12 21:29:00,1
2023-07-12 21:32:00,7
2023-07-12 21:35:00,9
2023-07-12 21:38:00,7
2023-07-12 21:41:00,8
2023-07-12 21:44:00,1
2023-07-12 21:47:00,2
2023-07-12 21:50:00,7
2023-07-12 21:53:00,5
2023-07-12 21:56:00,6
2023-07-12 21:59:00,7
2023-07-12 22:02:00,8
2023-07-12 22:05:00,9
2023-07-12 22:08:00,7
2023-07-12 22:11:00,1
2023-07-12 22:14:00,2
2023-07-12 22:17:00,9
2023-07-12 22:50:00,9
2023-07-12 22:53:00,9
2023-07-12 22:56:00,4
2023-07-12 22:59:00,6
2023-07-12 23:02:00,1
2023-07-12 23:05:00,1
2023-07-12 23:08:00,0
2023-07-12 23:11:00,8
2023-07-12 23:14:00,2
2023-07-12 23:17:00,2
2023-07-12 23:20:00,2
2023-07-12 23:23:00,6
2023-07-12 23:26:00,2
2023-07-12 23:29:00,5
2023-07-12 23:32:00,6
2023-07-12 23:35:00,7
2023-07-12 23:38:00,8
2023-07-12 23:41:00,3
2023-07-12 23:44:00,8
2023-07-12 23:47:00,7
2023-07-12 23:50:00,0
2023-07-12 23:53:00,9
2023-07-12 23:56:00,6
2023-07-12 23:59:00,8
2023-07-13 00:02:00,3
2023-07-13 00:05:00,7
2023-07-13 00:08:00,6
2023-07-13 00:11:00,2
2023-07-13 00:14:00,9
2023-07-13 00:17:00,3
2023-07-13 00:20:00,9
2023-07-13 00:23:00,9
2023-07-13 00:26:00,4
2023-07-13 00:29:00,3
2023-07-13 00:32:00,1
2023-07-13 00:35:00,0
2023-07-13 00:38:00,3
2023-07-13 00:41:00,7
2023-07-13 00:44:00,6
2023-07-13 00:47:00,8
2023-07-13 00:50:00,6
2023-07-13 00:53:00,2
2023-07-13 00:56:00,8
2023-07-13 00:59:00,2
2023-07-13 01:02:00,9
2023-07-13 01:05:00,9
2023-07-13 01:08:00,6
2023-07-13 01:11:00,2
2023-07-13 01:14:00,6
2023-07-13 01:17:00,4
2023-07-13 01:20:00,1
2023-07-13 01:23:00,6
2023-07-13 01:26:00,1
2023-07-13 01:29:00,3
2023-07-13 01:32:00,8
2023-07-13 01:35:00,9
2023-07-13 01:38:00,1
2023-07-13 01:41:00,4
2023-07-13 01:44:00,3
2023-07-13 01:47:00,6
2023-07-13 01:50:00,9
2023-07-13 01:53:00,8
2023-07-13 01:56:00,9
2023-07-13 01:59:00,0
2023-07-13 02:02:00,3
2023-07-13 02:05:00,3
2023-07-13 02:08:00,4
2023-07-13 02:11:00,9
2023-07-13 02:14:00,4
2023-07-13 02:17:00,9
2023-07-13 02:20:00,8
2023-07-13 02:23:00,8
2023-07-13 02:26:00,7
2023-07-13 02:29:00,8
2023-07-13 02:32:00,2
2023-07-13 02:35:00,5
2023-07-13 02:38:00,9
2023-07-13 02:41:00,7
2023-07-13 02:44:00,0
2023-07-13 02:47:00,7
2023-07-13 02:50:00,6
2023-07-13 02:53:00,7
2023-07-13 02:56:00,2
2023-07-13 02:59:00,7
2023-07-13 03:02:00,3
2023-07-13 03:05:00,6
2023-07-13 03:08:00,7
2023-07-13 03:11:00,0
2023-07-13 03:14:00,7
2023-07-13 03:17:00,2
2023-07-13 03:20:00,3
2023-07-13 03:23:00,1
2023-07-13 03:26:00,3
2023-07-13 03:29:00,2
2023-07-13 03:32:00,9
2023-07-13 03:35:00,2
2023-07-13 03:38:00,7
2023-07-13 03:41:00,1
2023-07-13 03:44:00,8
2023-07-13 03:47:00,8
2023-07-13 04:20:00,8
2023-07-13 04:23:00,8
2023-07-13 04:26:00,6
2023-07-13 04:29:00,2
2023-07-13 04:32:00,1
2023-07-13 04:35:00,1
2023-07-13 04:38:00,5
2023-07-13 04:41:00,7
2023-07-13 04:44:00,3
2023-07-13 04:47:00,9
2023-07-13 04:50:00,7
2023-07-13 04:53:00,3
2023-07-13 04:56:00,7
2023-07-13 04:59:00,2
2023-07-13 05:02:00,9
2023-07-13 05:05:00,8
2023-07-13 05:08:00,6
2023-07-13 05:11:00,4
2023-07-13 05:14:00,4
2023-07-13 05:17:00,8
2023-07-13 05:20:00,9
2023-07-13 05:23:00,5
2023-07-13 05:26:00,4
2023-07-13 05:29:00,5
2023-07-13 05:32:00,4
2023-07-13 05:35:00,7
2023-07-13 05:38:00,7
2023-07-13 05:41:00,2
2023-07-13 05:44:00,1
2023-07-13 05:47:00,9
2023-07-13 05:50:00,2
2023-07-13 05:53:00,7
2023-07-13 05:56:00,3
2023-07-13 05:59:00,1
2023-07-13 06:02:00,9
2023-07-13 06:05:00,3
2023-07-13 06:08:00,7
2023-07-13 06:11:00,2
2023-07-13 06:14:00,6
2023-07-13 06:17:00,3
2023-07-13 06:20:00,8
2023-07-13 06:23:00,6
2023-07-13 06:26:00,8
2023-07-13 06:29:00,9
2023-07-13 06:32:00,1
2023-07-13 06:35:00,3
2023-07-13 06:38:00,6
2023-07-13 06:41:00,9
2023-07-13 06:44:00,8
2023-07-13 06:47:00,4
2023-07-13 06:50:00,5
2023-07-13 06:53:00,8
2023-07-13 06:56:00,4
2023-07-13 06:59:00,9
2023-07-13 07:02:00,1
2023-07-13 07:05:00,0
2023-07-13 07:08:00,7
2023-07-13 07:11:00,1
2023-07-13 07:14:00,2
2023-07-13 07:17:00,7
2023-07-13 07:50:00,4
2023-07-13 07:53:00,9
2023-07-13 07:56:00,7
2023-07-13 07:59:00,5
2023-07-13 08:02:00,1
2023-07-13 08:05:00,6
2023-07-13 08:08:00,4
2023-07-13 08:11:00,3
2023-07-13 08:14:00,4
2023-07-13 08:17:00,1
2023-07-13 08:20:00,5
2023-07-13 08:23:00,4
2023-07-13 08:26:00,7
2023-07-13 08:29:00,1
2023-07-13 08:32:00,7
2023-07-13 08:35:00,2
2023-07-13 08:38:00,2
2023-07-13 08:41:00,8
2023-07-13 08:44:00,2
2023-07-13 08:47:00,9
2023-07-13 08:50:00,2
2023-07-13 08:53:00,3
2023-07-13 08:56:00,9
2023-07-13 08:59:00,4
2023-07-13 09:02:00,8
2023-07-13 09:05:00,6
2023-07-13 09:08:00,4
2023-07-13 09:11:00,3
2023-07-13 09:14:00,7
2023-07-13 09:17:00,9
2023-07-13 09:50:00,2
2023-07-13 09:53:00,9
2023-07-13 09:56:00,4
2023-07-13 09:59:00,7
2023-07-13 10:02:00,4
2023-07-13 10:05:00,8
2023-07-13 10:08:00,5
2023-07-13 10:11:00,7
2023-07-13 10:14:00,6
2023-07-13 10:17:00,1
2023-07-13 10:50:00,7
2023-07-13 10:53:00,1
2023-07-13 10:56:00,0
2023-07-13 10:59:00,2
2023-07-13 11:02:00,7
2023-07-13 11:05:00,0
2023-07-13 11:08:00,3
2023-07-13 11:11:00,8
2023-07-13 11:14:00,9
2023-07-13 11:17:00,1
2023-07-13 11:50:00,7
2023-07-13 11:53:00,1
2023-07-13 11:56:00,4
2023-07-13 11:59:00,3
2023-07-13 12:02:00,6
2023-07-13 12:05:00,9
2023-07-13 12:08:00,3
2023-07-13 12:11:00,9
2023-07-13 12:14:00,3
2023-07-13 12:17:00,4
2023-07-13 12:20:00,4
2023-07-13 12:23:00,4
2023-07-13 12:26:00,4
2023-07-13 12:29:00,4
2023-07-13 12:32:00,1
2023-07-13 12:35:00,6
2023-07-13 12:38:00,0
2023-07-13 12:41:00,2
2023-07-13 12:44:00,1
2023-07-13 12:47:00,2
2023-07-13 12:50:00,6
2023-07-13 12:53:00,6
2023-07-13 12:56:00,8
2023-07-13 12:59:00,2
2023-07-13 13:02:00,2
2023-07-13 13:05:00,4
2023-07-13 13:08:00,7
2023-07-13 13:11:00,5
2023-07-13 13:14:00,5
2023-07-13 13:17:00,3
2023-07-13 13:20:00,2
2023-07-13 13:23:00,4
2023-07-13 13:26:00,6
2023-07-13 13:29:00,1
2023-07-13 13:32:00,4
2023-07-13 13:35:00,9
2023-07-13 13:38:00,9
2023-07-13 13:41:00,9
2023-07-13 13:44:00,8
2023-07-13 13:47:00,3
2023-07-13 13:50:00,1
2023-07-13 13:53:00,4
2023-07-13 13:56:00,7
2023-07-13 13:59:00,3
2023-07-13 14:02:00,1
2023-07-13 14:05:00,1
2023-07-13 14:08:00,6
2023-07-13 14:11:00,6
2023-07-13 14:14:00,4
2023-07-13 14:17:00,0
2023-07-13 14:20:00,9
2023-07-13 14:23:00,2
2023-07-13 14:26:00,5
2023-07-13 14:29:00,2
2023-07-13 14:32:00,1
2023-07-13 14:35:00,9
2023-07-13 14:38:00,6
2023-07-13 14:41:00,6
2023-07-13 14:44:00,9
2023-07-13 14:47:00,6
2023-07-13 14:50:00,3
2023-07-13 14:53:00,7
2023-07-13 14:56:00,6
2023-07-13 14:59:00,3
2023-07-13 15:02:00,0
2023-07-13 15:05:00,9
2023-07-13 15:08:00,5
2023-07-13 15:11:00,4
2023-07-13 15:14:00,7
2023-07-13 15:17:00,5
2023-07-13 15:20:00,9
2023-07-13 15:23:00,3
2023-07-13 15:26:00,1
2023-07-13 15:29:00,4
2023-07-13 15:32:00,7
2023-07-13 15:35:00,9
2023-07-13 15:38:00,3
2023-07-13 15:41:00,1
2023-07-13 15:44:00,3
2023-07-13 15:47:00,4
2023-07-13 15:50:00,7
2023-07-13 15:53:00,2
2023-07-13 15:56:00,2
2023-07-13 15:59:00,1
2023-07-13 16:02:00,8
2023-07-13 16:05:00,9
2023-07-13 16:08:00,9
2023-07-13 16:11:00,2
2023-07-13 16:14:00,4
2023-07-13 16:17:00,8
2023-07-13 16:20:00,5
2023-07-13 16:23:00,0
2023-07-13 16:26:00,1
2023-07-13 16:29:00,4
2023-07-13 16:32:00,0
2023-07-13 16:35:00,9
2023-07-13 16:38:00,8
2023-07-13 16:41:00,4
2023-07-13 16:44:00,9
2023-07-13 16:47:00,1
2023-07-13 16:50:00,4
2023-07-13 16:53:00,8
2023-07-13 16:56:00,3
2023-07-13 16:59:00,7
2023-07-13 17:02:00,7
2023-07-13 17:05:00,8
2023-07-13 17:08:00,9
2023-07-13 17:11:00,1
2023-07-13 17:14:00,0
2023-07-13 17:17:00,4
2023-07-13 17:20:00,9
2023-07-13 17:23:00,0
2023-07-13 17:26:00,9
2023-07-13 17:29:00,3
2023-07-13 17:32:00,8
2023-07-13 17:35:00,1
2023-07-13 17:38:00,4
2023-07-13 17:41:00,6
2023-07-13 17:44:00,7
2023-07-13 17:47:00,3
2023-07-13 17:50:00,6
2023-07-13 17:53:00,3
2023-07-13 17:56:00,9
2023-07-13 17:59:00,1
2023-07-13 18:02:00,9
2023-07-13 18:05:00,4
2023-07-13 18:08:00,1
2023-07-13 18:11:00,3
2023-07-13 18:14:00,8
2023-07-13 18:17:00,4
2023-07-13 18:20:00,9
2023-07-13 18:23:00,9
2023-07-13 18:26:00,7
2023-07-13 18:29:00,1
2023-07-13 18:32:00,1
2023-07-13 18:35:00,7
2023-07-13 18:38:00,6
2023-07-13 18:41:00,1
2023-07-13 18:44:00,7
2023-07-13 18:47:00,7
2023-07-13 18:50:00,6
2023-07-13 18:53:00,6
2023-07-13 18:56:00,7
2023-07-13 18:59:00,1
2023-07-13 19:02:00,1
2023-07-13 19:05:00,9
2023-07-13 19:08:00,6
2023-07-13 19:11:00,7
2023-07-13 19:14:00,2
2023-07-13 19:17:00,0
2023-07-13 19:50:00,4
2023-07-13 19:53:00,2
2023-07-13 19:56:00,2
2023-07-13 19:59:00,2
2023-07-13 20:02:00,1
2023-07-13 20:05:00,7
2023-07-13 20:08:00,7
2023-07-13 20:11:00,5
2023-07-13 20:14:00,2
2023-07-13 20:17:00,2
2023-07-13 20:20:00,6
2023-07-13 20:23:00,6
2023-07-13 20:26:00,5
2023-07-13 20:29:00,3
2023-07-13 20:32:00,6
2023-07-13 20:35:00,9
2023-07-13 20:38:00,5
2023-07-13 20:41:00,0
2023-07-13 20:44:00,1
2023-07-13 20:47:00,4
2023-07-13 20:50:00,4
2023-07-13 20:53:00,8
2023-07-13 20:56:00,3
2023-07-13 20:59:00,3
2023-07-13 21:02:00,6
2023-07-13 21:05:00,2
2023-07-13 21:08:00,0
2023-07-13 21:11:00,6
2023-07-13 21:14:00,6
2023-07-13 21:17:00,7
2023-07-13 21:20:00,6
2023-07-13 21:23:00,3
2023-07-13 21:26:00,5
2023-07-13 21:29:00,4
2023-07-13 21:32:00,4
2023-07-13 21:35:00,3
2023-07-13 21:38:00,8
2023-07-13 21:41:00,9
2023-07-13 21:44:00,6
2023-07-13 21:47:00,4
2023-07-13 21:50:00,4
2023-07-13 21:53:00,0
2023-07-13 21:56:00,2
2023-07-13 21:59:00,1
2023-07-13 22:02:00,0
2023-07-13 22:05:00,0
2023-07-13 22:08:00,6
2023-07-13 22:11:00,6
2023-07-13 22:14:00,2
2023-07-13 22:17:00,4
2023-07-13 22:20:00,1
2023-07-13 22:23:00,7
2023-07-13 22:26:00,9
2023-07-13 22:29:00,6
2023-07-13 22:32:00,7
2023-07-13 22:35:00,4
2023-07-13 22:38:00,8
2023-07-13 22:41:00,1
2023-07-13 22:44:00,8
2023-07-13 22:47:00,8
2023-07-13 22:50:00,7
2023-07-13 22:53:00,6
2023-07-13 22:56:00,7
2023-07-13 22:59:00,4
2023-07-13 23:02:00,3
2023-07-13 23:05:00,0
2023-07-13 23:08:00,6
2023-07-13 23:11:00,5
2023-07-13 23:14:00,4
2023-07-13 23:17:00,9
2023-07-13 23:20:00,3
2023-07-13 23:23:00,9
2023-07-13 23:26:00,6
2023-07-13 23:29:00,2
2023-07-13 23:32:00,4
2023-07-13 23:35:00,5
2023-07-13 23:38:00,4
2023-07-13 23:41:00,9
2023-07-13 23:44:00,8
2023-07-13 23:47:00,2
2023-07-13 23:50:00,9
2023-07-13 23:53:00,4
2023-07-13 23:56:00,7
2023-07-13 23:59:00,7
2023-07-14 00:02:00,2
2023-07-14 00:05:00,7
2023-07-14 00:08:00,0
2023-07-14 00:11:00,1
2023-07-14 00:14:00,7
2023-07-14 00:17:00,2
2023-07-14 00:50:00,2
2023-07-14 00:53:00,2
2023-07-14 00:56:00,9
2023-07-14 00:59:00,3
2023-07-14 01:02:00,2
2023-07-14 01:05:00,2
2023-07-14 01:08:00,3
2023-07-14 01:11:00,4
2023-07-14 01:14:00,8
2023-07-14 01:17:00,2
2023-07-14 01:20:00,7
2023-07-14 01:23:00,4
2023-07-14 01:26:00,1
2023-07-14 01:29:00,8
2023-07-14 01:32:00,9
2023-07-14 01:35:00,7
2023-07-14 01:38:00,3
2023-07-14 01:41:00,3
2023-07-14 01:44:00,9
2023-07-14 01:47:00,6
2023-07-14 02:20:00,7
2023-07-14 02:23:00,8
2023-07-14 02:26:00,2
2023-07-14 02:29:00,3
2023-07-14 02:32:00,8
2023-07-14 02:35:00,4
2023-07-14 02:38:00,1
2023-07-14 02:41:00,1
2023-07-14 02:44:00,1
2023-07-14 02:47:00,1
2023-07-14 03:50:00,1
2023-07-14 03:53:00,6
2023-07-14 03:56:00,1
2023-07-14 03:59:00,5
2023-07-14 04:02:00,2
2023-07-14 04:05:00,9
2023-07-14 04:08:00,1
2023-07-14 04:11:00,8
2023-07-14 04:14:00,7
2023-07-14 04:17:00,0
2023-07-14 04:20:00,1
2023-07-14 04:23:00,2
2023-07-14 04:26:00,4
2023-07-14 04:29:00,4
2023-07-14 04:32:00,9
2023-07-14 04:35:00,2
2023-07-14 04:38:00,2
2023-07-14 04:41:00,7
2023-07-14 04:44:00,6
2023-07-14 04:47:00,4
2023-07-14 04:50:00,8
2023-07-14 04:53:00,1
2023-07-14 04:56:00,7
2023-07-14 04:59:00,2
2023-07-14 05:02:00,7
2023-07-14 05:05:00,1
2023-07-14 05:08:00,1
2023-07-14 05:11:00,6
2023-07-14 05:14:00,7
2023-07-14 05:17:00,8
2023-07-14 05:50:00,8
2023-07-14 05:53:00,8
2023-07-14 05:56:00,3
2023-07-14 05:59:00,9
2023-07-14 06:02:00,7
2023-07-14 06:05:00,5
2023-07-14 06:08:00,5
2023-07-14 06:11:00,2
2023-07-14 06:14:00,9
2023-07-14 06:17:00,1
2023-07-14 06:50:00,8
2023-07-14 06:53:00,7
2023-07-14 06:56:00,6
2023-07-14 06:59:00,1
2023-07-14 07:02:00,8
2023-07-14 07:05:00,4
2023-07-14 07:08:00,9
2023-07-14 07:11:00,6
2023-07-14 07:14:00,6
2023-07-14 07:17:00,2
2023-07-14 07:20:00,6
2023-07-14 07:23:00,9
2023-07-14 07:26:00,6
2023-07-14 07:29:00,6
2023-07-14 07:32:00,6
2023-07-14 07:35:00,2
2023-07-14 07:38:00,7
2023-07-14 07:41:00,6
2023-07-14 07:44:00,1
2023-07-14 07:47:00,2
2023-07-14 08:20:00,3
2023-07-14 08:23:00,3
2023-07-14 08:26:00,6
2023-07-14 08:29:00,6
2023-07-14 08:32:00,0
2023-07-14 08:35:00,7
2023-07-14 08:38:00,2
2023-07-14 08:41:00,7
2023-07-14 08:44:00,3
2023-07-14 08:47:00,1
2023-07-14 09:50:00,4
2023-07-14 09:53:00,1
2023-07-14 09:56:00,9
2023-07-14 09:59:00,5
2023-07-14 10:02:00,1
2023-07-14 10:05:00,9
2023-07-14 10:08:00,9
2023-07-14 10:11:00,8
2023-07-14 10:14:00,6
2023-07-14 10:17:00,2
2023-07-14 10:20:00,9
2023-07-14 10:23:00,6
2023-07-14 10:26:00,2
2023-07-14 10:29:00,1
2023-07-14 10:32:00,0
2023-07-14 10:35:00,9
2023-07-14 10:38:00,4
2023-07-14 10:41:00,6
2023-07-14 10:44:00,9
2023-07-14 10:47:00,6
2023-07-14 10:50:00,6
2023-07-14 10:53:00,6
2023-07-14 10:56:00,4
2023-07-14 10:59:00,9
2023-07-14 11:02:00,1
2023-07-14 11:05:00,4
2023-07-14 11:08:00,7
2023-07-14 11:11:00,4
2023-07-14 11:14:00,6
2023-07-14 11:17:00,8
2023-07-14 11:20:00,8
2023-07-14 11:23:00,0
2023-07-14 11:26:00,8
2023-07-14 11:29:00,4
2023-07-14 11:32:00,5
2023-07-14 11:35:00,9
2023-07-14 11:38:00,9
2023-07-14 11:41:00,5
2023-07-14 11:44:00,7
2023-07-14 11:47:00,2
2023-07-14 11:50:00,7
2023-07-14 11:53:00,1
2023-07-14 11:56:00,4
2023-07-14 11:59:00,2
2023-07-14 12:02:00,4
2023-07-14 12:05:00,2
